id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desk,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
131143,,4900.0,4900.0,1099.996405191323, 36 months,13.75,166.88,E,E2,Martin County Sheriffs Office,4 years,RENT,43500.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131143,"A few months back, I fell victim to the online pay day loans.  If I got in a bind, I would just do a quick online search, fill out an application, and my cash was in my bank account the next day.  Too good to be true.. And now I am paying for it.  I currently have 9 pay day loans that I am paying on monthly.    I would like to pay off all of these loans at once.  The total dollar amount for the loans with the extremely high interest fees is currently $4,632.00",debt_consolidation,I got stuck in the payday loan scam!,349xx,FL,3.01,0.0,Apr-2004,645.0,649.0,2.0,0.0,63.0,5.0,1.0,1893.0,90.1,5.0,f,0.0,0.0,5693.6799999999985,1277.1,4569.79,1101.13,0.0,22.76,0.43,Aug-2010,166.88,Jan-2011,Dec-2016,589.0,585.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
131537,,5000.0,5000.0,749.999405189722, 36 months,8.7,158.31,B,B1,Wal-Mart Stores,1 year,RENT,15000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131537,I really want this piano only need a few thousand more dollars plz help me,other,Piano lover,080xx,NJ,9.84,0.0,Aug-2001,725.0,729.0,4.0,0.0,0.0,3.0,0.0,5243.0,31.6,3.0,f,0.0,0.0,1378.6,206.72,368.65,106.04,0.0,903.91,153.6647,Jan-2008,158.31,Jan-2009,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
131569,,7000.0,7000.0,525.0, 36 months,14.38,240.54,E,E4,DHL Express,2 years,RENT,55000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131569,"I'm requesting this loan to fund a 7 day Master Trader Course with Velez Capital Management, LLC.  The current price of the course is $6,995.00 and it is being offered next month (October 13-19, 2007) in New York City.  I have a passion for making a living as a professional trader.  This course will teach me the necessary tactics and strategies for becoming a successful trader which falls directly in line with my career goals.    I do not want to miss this incredible learning opportunity. ",educational,Velez Capital Management Trading Course.,104xx,NY,8.9,0.0,Jul-1999,645.0,649.0,3.0,37.0,0.0,11.0,0.0,5390.0,66.9,29.0,f,0.0,0.0,8559.576715404599,641.97,7000.0,1559.58,0.0,0.0,0.0,Feb-2010,2068.91,Mar-2010,Dec-2018,794.0,790.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141717,,10475.0,10475.0,7075.0, 36 months,14.38,359.95,E,E4,Merril,2 years,RENT,75000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141717,Looking for a loan to pay off 2 high interest rate credit cards.,debt_consolidation,Looking For Loan To Pay Off Credit Card,100xx,NY,13.07,0.0,Feb-2001,655.0,659.0,1.0,30.0,0.0,13.0,0.0,22764.0,39.7,23.0,f,0.0,0.0,12870.312275363201,8692.84,10475.0,2395.31,0.0,0.0,0.0,May-2010,2445.63,May-2010,Apr-2010,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141766,,6825.0,6825.0,4954.48, 36 months,13.12,230.36,D,D5,Hendrick Chevrolet,1 year,MORTGAGE,91000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141766,"I have some debt that I would really like to consolidate into one payment, and I also have a few home improvements that I would like to do.  I have great credit a very good job, make a good living and pay what I owe! Thanks!!  Brandon Olds",debt_consolidation,Unsecured personal ,275xx,NC,9.63,0.0,Dec-2000,690.0,694.0,6.0,0.0,0.0,4.0,0.0,5537.0,79.1,4.0,f,0.0,0.0,8338.343673265012,6052.18,6825.0,1468.35,45.000000055346,0.0,0.0,Dec-2010,11.97,Dec-2010,Nov-2010,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
142496,,9100.0,9100.0,1125.0, 36 months,10.28,294.83,C,C1,City of Joplin,1 year,MORTGAGE,34000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=142496,"I am looking to borrow $6500 to make home improvements my wife has been on me about for the past 2 years.  Since I am not really a good handy man and tend to break more things than I fix, I need to find some assistance in financing this project.  I am employed full time at a local police department, and make enough money to cover a loan, however I have limited credit, and a lot of traditional lenders will not give me a chance.  Any help would be much appreciated.  Thanks,  Josh",home_improvement,Fixing up home for wife,648xx,MO,10.66,0.0,Feb-2006,685.0,689.0,12.0,0.0,0.0,5.0,0.0,1521.0,27.7,6.0,f,0.0,0.0,6599.690000000001,814.6,5493.25,927.55,14.999007706812,163.9,1.68,Mar-2009,294.83,Nov-2009,Mar-2019,714.0,710.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
131794,,6250.0,6250.0,899.995760010393, 36 months,17.54,224.52,G,G4,,< 1 year,RENT,35000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131794,"I would like a loan of $25,000. to consolidate credit cards.   At this time, my credit is in good standing, however, my score is a little low due to inquiries.   I understand that my credit cards are close to being maxed out, and that I have only been paying min. payments.   The consolidation loan would obviously help eliminate some of the cards and then I could appy more to this loan.  Please take into consideration all I have stated.  Thanks.",debt_consolidation,Debt Consolidation,462xx,IN,19.85,0.0,Oct-1992,655.0,659.0,9.0,0.0,0.0,17.0,0.0,17659.0,58.7,32.0,f,0.0,0.0,5398.08,776.65,2841.59,1356.48,0.0,1200.01,350.0,Aug-2011,100.0,Aug-2011,Mar-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
131800,,5000.0,5000.0,300.0, 36 months,13.43,169.51,E,E1,gregory poole equipment company,< 1 year,RENT,20000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131800,"i have some out standing bills and payments to make on my computer, auto and rent bills and need to get those bills cleared and put into one easy payment that i can handle ",debt_consolidation,need money to clear up past due debt ,276xx,NC,0.0,0.0,Oct-2006,650.0,654.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,f,0.0,0.0,1866.35,111.52,1193.81,500.39,0.0,172.15,1.73,Aug-2008,169.51,Dec-2009,Dec-2009,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
132060,,8550.0,8550.0,1174.9952732282738, 36 months,17.22,305.77,G,G3,brokers int'l group.llc,1 year,RENT,60000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132060,"this loan is to complete the purchase of a small restaurant in my area, where I will sell all trypes of intrernational foods, especially tech mex and latin american specialities",small_business,business investment,331xx,FL,8.84,0.0,Sep-2005,640.0,644.0,4.0,0.0,0.0,6.0,0.0,5059.0,79.0,6.0,f,0.0,0.0,3975.01,545.09,2594.24,1377.91,0.0,2.86,0.0,Nov-2008,305.77,Oct-2009,Mar-2019,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
143117,,6000.0,6000.0,2100.0, 36 months,12.17,199.78,D,D2,Samurai Restaurant,< 1 year,RENT,30000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143117,"I need a loan to help consolidate debt and pull myself out of a tight financial situation. I have recently had many unforseen expenses that have caused my credit card balances to skyrocket, and I need to get them under control immediately.",debt_consolidation,Tight situation,802xx,CO,2.2,0.0,Dec-2005,660.0,664.0,1.0,0.0,0.0,2.0,0.0,2468.0,79.6,2.0,f,0.0,0.0,6832.7691695987,2391.47,6000.0,832.77,0.0,0.0,0.0,Apr-2009,3639.17,Apr-2009,Apr-2009,649.0,645.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
143602,,3600.0,3600.0,2405.49, 36 months,14.38,123.71,E,E4,Orlando Team Sports,9 years,RENT,31500.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143602,"I�m trying to pay off a couple off credit cards I have, trying to minimize the total of bill I have, thanks for your help.      ",debt_consolidation,Paying off credit cards,327xx,FL,18.51,0.0,Jul-1998,640.0,644.0,2.0,36.0,0.0,4.0,0.0,869.0,96.6,9.0,f,0.0,0.0,4453.334175355301,2974.54,3600.0,853.34,0.0,0.0,0.0,Nov-2010,128.8,Dec-2010,Oct-2017,629.0,625.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
143728,,2825.0,2825.0,2275.0, 36 months,16.28,99.71,F,F5,Jam'in Subz,2 years,RENT,60000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143728,"Hello,  I'm a recent college graduate who spent recklessly while attending school. I currently live at home with my Fiance (no rent) and have a secure, full-time position at my Fiances Business achieving Management outside Miami, FL.    I am currently making a few separate payments on high-interest debts. The first is a consolidation from an Auto Loan which totals approximately $3000. The second is a few credit cards with approximately $4,500 on it. (I've been making consistent payments of $300/month) includes all of the Credit Cards. The Third is a Medical Payment of $5100. All of these debts are costing me 23%+ per annum. I'm consistent with my payments and am making enough where this payment will not be an issue.    My goal through the use of this site is to cut that % down as far as possible. I appreciate your interest in lending to me for this purpose. ",debt_consolidation,Consolidate Debt,330xx,FL,4.22,0.0,Jun-2006,620.0,624.0,10.0,0.0,0.0,6.0,0.0,2581.0,64.5,7.0,f,0.0,0.0,3588.2062330479,2889.62,2825.0,763.21,0.0,0.0,0.0,Oct-2010,203.43,Nov-2010,Feb-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
143800,,700.0,700.0,575.0047718963269, 36 months,11.86,23.21,D,D1,masonite corp.,7 years,OWN,23400.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143800,500.00 for bills,debt_consolidation,need to pay my bills or he will get mad,691xx,NE,11.33,0.0,Nov-1999,655.0,659.0,1.0,0.0,0.0,2.0,0.0,4479.0,101.8,2.0,f,0.0,0.0,144.62,118.81,82.44,32.71,0.0,29.47,0.28,Apr-2008,23.21,Jan-2009,Oct-2016,619.0,615.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
144461,,10000.0,10000.0,6331.19, 36 months,15.01,346.71,F,F1,Sally Plink,3 years,RENT,31000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144461,I would like to buy more supplies .I am selfemployed .It has been 3yrs.My income has not changed in the last year.My income will change with having these supplies.I aready have the clients they are waiting for me to get the supplies.,small_business,Salon Supplies,337xx,FL,23.34,0.0,Oct-2001,665.0,669.0,7.0,61.0,0.0,8.0,0.0,3283.0,63.1,14.0,f,0.0,0.0,12481.233512878302,7900.7,10000.0,2481.24,0.0,0.0,0.0,Nov-2010,359.27,Dec-2010,Nov-2017,629.0,625.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
144609,,13925.0,13925.0,5950.0, 36 months,17.54,500.22,G,G4,Thomco Specialty Products,2 years,RENT,45000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144609,"I am looking for a loan with a decent APR to consolidate my credit card debt.  I have an excellent track record, never been late on a payment. ",debt_consolidation,Personal Loan,303xx,GA,23.65,0.0,Jun-2000,650.0,654.0,0.0,0.0,0.0,11.0,0.0,81695.0,92.9,34.0,f,0.0,0.0,17764.0898069719,7590.4,13925.0,3839.09,0.0,0.0,0.0,Dec-2009,8957.19,Jan-2010,Oct-2018,814.0,810.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
144751,,5000.0,5000.0,2728.72, 36 months,14.07,171.06,E,E3,Teleperformance,< 1 year,OWN,13000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144751,To cover the cost of tuiton and book. ,educational,College Student,840xx,UT,13.38,0.0,Aug-2005,640.0,644.0,2.0,0.0,0.0,3.0,0.0,5908.0,34.8,3.0,f,0.0,0.0,6160.0582492689,3361.06,5000.0,1160.06,0.0,0.0,0.0,Dec-2010,11.11,Jan-2011,Dec-2010,554.0,550.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
147414,,1675.0,1675.0,1224.9977918746401, 36 months,16.28,59.12,F,F5,Banking,4 years,MORTGAGE,88000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=147414,"I hope someone will ready my story and help me!Two years ago this week, South Florida was hit with Hurricane Wilma. We had a lot of mold damage (from tremendous water leakage). Unfortunately, insurance does not cover mold damage in Florida any longer. As a result, we went through our savings and used a lot of credit to repair our home. I had never been through anything quite so devasting and have developed a real sympathy for anyone facing a disaster! We lost so much that can never be replaced.   A lot of the repairs we did ourselves to save money but certain things we were not qualified to do- i.e. electircal, roofing,etc. We have just now this summer gotten a new roof (the waiting lists were over 18 months long). We are now ready to complete the electrical issues, new ceilings and put our house back in order. We are out of money and need help!  I am a local banker who has lived and worked in the community for over 25 years. I am very active in giving back to the community and hope some of that good karma will come back to me now that I need some help. My credit is good- I have no late payments, collections, judgements, cahrgeoffs, etc. My score is not high since I have used a great deal of credit to try to put my home back together, but I ALWAYS pay my bills. I can afford the payment, and am a person of high moral character.   Please let me know if there is any other information that would like to know. I am an open book and am so looking forward to getting my lfie back on track.  Thank you for your consideration!  Sincerely,  kathy ",home_improvement,Help! Need to Finish Hurricane Repairs,330xx,FL,26.52,0.0,Dec-1996,650.0,654.0,0.0,0.0,0.0,16.0,0.0,51914.0,88.5,31.0,f,0.0,0.0,177.36,129.74,110.51,66.58,0.0,0.27,0.0,Feb-2008,59.12,Dec-2008,Mar-2019,804.0,800.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
139876,,5000.0,5000.0,875.0024069932331, 36 months,13.12,168.76,D,D5,Progaurd Security,< 1 year,RENT,16800.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139876,"Need to pay some bills, credit cards, and other things until my girlfriend gets a job.",other,Stuff,850xx,AZ,5.36,0.0,Dec-2006,650.0,654.0,0.0,0.0,0.0,5.0,0.0,2486.0,82.9,5.0,f,0.0,0.0,879.88,153.7,463.45,210.91,0.0,205.52,2.02,Mar-2008,168.76,Dec-2008,Oct-2016,619.0,615.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134737,,5000.0,5000.0,2700.0, 36 months,8.7,158.31,B,B1,RGIS,< 1 year,RENT,28019.52,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134737,I'm a college student that is working and paying my way through school with no loans and or financial aid. I plan or getting married in feb. and in order to get married I need a dress. I found the one a want but with school and graduation around corner I can't afford it on my own so I need help.,wedding,Dream Wedding dress,323xx,FL,1.8,0.0,Apr-2005,720.0,724.0,2.0,0.0,0.0,2.0,0.0,827.0,51.7,2.0,f,0.0,0.0,530.58,286.5,244.8,71.56,0.0,214.22,2.1,Dec-2007,158.3,Dec-2008,Oct-2016,554.0,550.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
139480,,4350.0,4350.0,1525.0, 36 months,14.38,149.48,E,E4,Pressler & Pressler,< 1 year,MORTGAGE,19000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139480,"Want to take out a loan to pay off some of my credit cards, and other bills, such as cell phone, ect... also recently totalled automobile and need help in  either buying or putting a down payment on a vehicle.",debt_consolidation,Personal Loan (debt consolidation),074xx,NJ,13.45,0.0,Aug-2004,640.0,644.0,3.0,0.0,0.0,6.0,0.0,2422.0,105.3,8.0,f,0.0,0.0,5381.1369432162,1886.49,4350.0,1031.14,0.0,0.0,0.0,Oct-2010,156.19,Nov-2010,Dec-2018,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
139079,,6000.0,6000.0,2325.006111793093, 36 months,14.07,205.27,E,E3,structural perservation system,4 years,MORTGAGE,36000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139079,pay taxes on house. pay for braces and small home inprovments.,other,taxes for house,330xx,FL,0.0,2.0,Sep-1991,645.0,649.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,15.0,f,0.0,0.0,2853.780000000001,1104.78,1879.88,784.47,0.0,189.43,2.04,Nov-2008,205.27,Oct-2009,Oct-2016,509.0,505.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
138767,,25000.0,25000.0,2450.002799197702, 36 months,15.33,870.68,F,F2,Self Employed,1 year,MORTGAGE,165000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=138767,"Owner of CPA Firm with Seasonal Cash Flow need.   Business is self sufficient with $500,000+ in annual billings.  Would like to consolidate a few personal accounts to assist with the slow fourth quarter.   Have less than perfect credit score from an unrelated business venture between 2001 and 2005.    $90,000 in home equity that is restricted by bank covenant on business debt.   Conventional financing, other than credit cards, is difficult with these historical circumstances.  Also want to learn about this process for recommendation to clients.",small_business,Seasonal Cash Flow,320xx,FL,13.35,1.0,Jul-1989,685.0,689.0,8.0,23.0,18.0,17.0,1.0,18538.0,47.3,43.0,f,0.0,0.0,14673.109999999993,1436.8,9471.44,4415.71,87.04053554329701,698.92,6.99,Mar-2009,873.36,Aug-2009,Oct-2016,639.0,635.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
138762,,8150.0,8150.0,1450.0, 36 months,10.59,265.25,C,C2,US Dept of Defense -- DISA,1 year,MORTGAGE,141299.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=138762,I am seeking to better the loan repayment terms on a private education loan originated with Sallie Mae.,educational,Private Education Loan,220xx,VA,6.7,0.0,May-1990,685.0,689.0,8.0,0.0,0.0,8.0,0.0,7260.0,41.7,36.0,f,0.0,0.0,9548.6238956873,1698.83,8150.0,1398.62,0.0,0.0,0.0,Oct-2010,269.46,Nov-2010,Apr-2018,604.0,600.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137757,,10475.0,10475.0,3174.995847194239, 36 months,17.54,376.29,G,G4,Western Extralite,5 years,RENT,31000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137757,I can pay off two high interest loans,debt_consolidation,pay off high interest loan,641xx,MO,22.37,0.0,Jul-1995,640.0,644.0,4.0,0.0,0.0,7.0,0.0,10713.0,82.4,15.0,f,0.0,0.0,1881.45,569.17,1147.44,731.46,0.0,2.55,0.0,Mar-2008,376.29,May-2009,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137749,,10475.0,10475.0,2925.0, 36 months,14.38,359.95,E,E4,NYLIM,2 years,MORTGAGE,58000.0,Not Verified,Oct-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137749,I need to consolidate all my cc debt into one monthly fixed payment.,debt_consolidation,ditch credit cards,070xx,NJ,4.26,0.0,Apr-2002,645.0,649.0,12.0,0.0,0.0,11.0,0.0,14000.0,55.8,19.0,f,0.0,0.0,11185.338154070701,3123.35,10475.0,710.34,0.0,0.0,0.0,Apr-2008,9387.83,Apr-2008,Oct-2016,539.0,535.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
